source,target,color
209986,209134,5
209986,209150,5
208180,199037,5
208180,199044,5
208180,206284,24
208180,207212,24
208180,201285,24
208180,206283,24
208180,201255,24
208180,201271,24
208180,201272,24
208180,201284,24
208180,201387,9
208180,201388,9
208180,202574,24
208180,202575,24
208180,202589,24
208180,202594,9
208180,203562,24
208180,205368,24
208180,205386,24
208180,206295,24
208180,206304,24
208180,207213,24
208180,208164,24
208180,208196,24
208180,208213,24
208180,208214,24
208180,209154,24
208181,199037,5
208181,199044,5
208181,201320,24
208181,202511,24
208181,206284,24
208181,207212,24
208181,209102,24
208181,202512,24
208181,202513,24
208181,203541,24
208181,207201,24
208181,202533,24
208181,202534,24
208181,206283,24
208181,203542,24
208181,201255,24
208181,201322,24
208181,201323,24
208181,201271,24
208181,201272,24
208181,201284,24
208181,201387,9
208181,201388,9
208181,202574,24
208181,202575,24
208181,202589,24
208181,202594,9
208181,203562,24
208181,205368,24
208181,205386,24
208181,206295,24
208181,206304,24
208181,207213,24
208181,208164,24
208181,208196,24
208181,208213,24
208181,208214,24
208181,209154,24
205321,198003,10
205321,198004,10
205321,205242,17
205321,205236,17
205321,206168,17
205321,206172,17
205321,205231,17
205321,205253,17
205321,206175,17
197029,198012,5
197029,199036,5
197029,199037,5
197029,199044,5
197029,199067,5
197029,199077,5
197029,201283,5
197029,209103,5
197029,210006,5
198012,199037,5
198012,199044,5
198012,198003,5
198012,200134,5
198012,200135,5
198012,198004,5
198012,198013,5
198012,198014,5
198012,198015,5
198012,198016,5
198012,198025,5
198012,199079,5
198012,199080,5
198012,199092,5
198012,207151,5
199036,199044,5
199036,199067,5
199036,199077,5
199036,209087,5
199036,209995,5
199036,198013,5
199036,198014,5
199036,198015,5
199036,198025,5
199036,199091,5
199036,207165,6
199036,208143,6
199036,201376,6
199036,201377,6
199036,202557,6
199036,207181,6
199036,207182,6
199037,199044,5
199037,199067,5
199037,199077,5
199037,198013,5
199037,198014,5
199037,198015,5
199037,198025,5
199037,199091,5
199037,207165,6
199037,208143,6
199037,201376,6
199037,201377,6
199037,202557,6
199037,207181,6
199037,207182,6
199044,199067,5
199044,199077,5
199044,200134,5
199044,200135,5
199044,198014,5
199044,198015,5
199044,200158,5
199044,200159,5
199044,198025,5
199044,200118,5
199044,199076,5
199044,199078,5
199044,199088,5
199044,199092,5
199044,200146,5
199067,200134,5
199067,200135,5
199067,198013,5
199067,198014,5
199067,198025,5
199067,200118,5
199067,199092,5
199077,198003,5
199077,200134,5
199077,200135,5
199077,198004,5
199077,198013,5
199077,198014,5
199077,198015,5
199077,198016,5
199077,198025,5
199077,199079,5
199077,199080,5
199077,199092,5
199077,207151,5
201283,198003,8
201283,202509,8
201283,204437,8
201283,205366,8
201283,206293,8
201283,198004,8
201283,198014,5
201283,198015,8
201283,198016,8
201283,198025,5
201283,199079,8
201283,199080,8
201283,199092,5
201283,206239,8
201283,202508,8
201283,205306,8
201283,201269,8
201283,203523,8
201283,201284,8
201283,203490,8
201283,203499,8
201283,203489,8
201283,203510,8
201283,206294,8
209103,200134,5
209103,198014,5
209103,198015,5
209103,200158,5
209103,200159,5
209103,198025,5
209103,199078,5
209103,199088,5
209103,199105,5
209103,200126,5
209103,199106,5
209103,199107,5
209103,200171,5
209103,200173,5
209103,201341,5
209103,200189,5
209103,200205,5
209103,200207,5
209103,200208,5
209103,201357,5
209103,201360,5
209103,202605,5
209103,202606,5
209103,203591,5
209103,204532,5
209103,205400,5
209103,206307,5
209103,206322,5
209103,206323,5
209103,207215,5
209103,207225,5
209103,207237,5
209103,208210,5
209103,208211,5
209103,209086,5
209103,209133,5
209103,209134,5
209103,209150,5
209103,210050,5
209103,210051,5
210006,200134,5
210006,198014,5
210006,198015,5
210006,200158,5
210006,200159,5
210006,198025,5
210006,199078,5
210006,199088,5
210006,199105,5
210006,200126,5
210006,199106,5
210006,199107,5
210006,200171,5
210006,200173,5
210006,201341,5
210006,200189,5
210006,200205,5
210006,200207,5
210006,200208,5
210006,201357,5
210006,201360,5
210006,202605,5
210006,202606,5
210006,203591,5
210006,204532,5
210006,205400,5
210006,206307,5
210006,206322,5
210006,206323,5
210006,207215,5
210006,207225,5
210006,207237,5
210006,208210,5
210006,208211,5
210006,209086,5
210006,209133,5
210006,209134,5
210006,209150,5
210006,210050,5
210006,210051,5
197923,197924,23
197923,198989,23
197923,198990,23
197923,200073,23
197924,198989,23
197924,198990,23
197924,200073,23
197924,201169,23
197924,202398,23
203437,201259,2
203437,202466,2
203437,203468,2
203437,203478,2
203437,202473,2
203437,202481,2
203437,202482,2
203437,202496,2
203437,200160,2
203437,200161,2
203437,201307,2
203437,201308,2
203437,206272,8
203437,202495,2
203437,201269,8
203437,202405,12
203437,203423,12
203437,202593,9
203437,202607,9
203437,207183,8
203437,208164,8
203511,203524,8
203511,202509,8
203511,206284,8
203511,206239,8
203511,199106,8
203511,202508,8
203511,205306,8
203511,199107,8
203511,201288,8
203511,201305,8
203511,206272,8
203511,206283,8
203511,200207,8
203511,200208,8
203511,201269,8
203511,203523,8
203511,201271,8
203511,201272,8
203511,205330,8
203511,205340,8
203511,201284,8
203511,202471,8
203511,203490,8
203511,201344,8
203511,201360,8
203511,203499,8
203511,203489,8
203511,203510,8
203511,207183,8
203524,201320,8
203524,202509,8
203524,202511,8
203524,206284,8
203524,201285,8
203524,202508,8
203524,202512,8
203524,201288,8
203524,201304,8
203524,203561,8
203524,206272,8
203524,206283,8
203524,200207,8
203524,203540,8
203524,200208,8
203524,201301,8
203524,201319,8
203524,201269,8
203524,201302,8
203524,201271,8
203524,201272,8
203524,205330,8
203524,205340,8
203524,201284,8
203524,202471,8
203524,203490,8
203524,201344,8
203524,201360,8
203524,203499,8
203524,203489,8
203524,206325,24
203524,206326,24
203524,207183,8
203524,208164,8
207196,199025,12
207196,200112,6
207196,201235,6
207196,203428,12
207196,204361,12
207196,205220,12
207196,210065,15
207196,210968,15
207196,210969,15
207196,212627,15
207196,209993,15
207196,210033,15
207196,213549,15
207196,213609,1
207196,215398,12
207196,215405,15
207196,210954,15
207196,212616,1
207196,212615,1
207196,213539,1
207196,213555,1
207209,210065,15
207209,210968,15
207209,210969,15
207209,211771,15
207209,212625,15
207209,212627,15
207209,208176,15
207209,209130,15
207209,211782,15
207209,213585,15
207209,213586,15
207209,214520,15
207209,210048,15
207209,212630,15
207209,209993,15
207209,210993,15
207209,210977,15
207209,210978,15
207209,211845,15
207209,213504,23
207209,213533,15
207209,213534,15
207209,213560,15
199025,201259,2
199025,202466,2
199025,198003,10
199025,199069,10
199025,207149,10
199025,198004,10
199025,198015,10
199025,198016,10
199025,201248,2
199025,201260,2
199025,199079,10
199025,199080,10
199025,199092,10
199025,201387,10
199025,201388,10
199025,202593,10
199025,202594,10
199025,202607,10
199025,207197,12
199025,207211,12
199025,207210,12
201259,202447,2
201259,202466,2
201259,200106,2
201259,201202,2
201259,201221,2
201259,202473,2
201259,202481,2
201259,202482,2
201259,202496,2
201259,200160,2
201259,200161,2
201259,201307,2
201259,201308,2
201259,202432,2
201259,200175,2
201259,202495,2
201259,201326,2
201259,203452,2
201259,202515,2
202447,202466,2
202447,201202,2
202447,200148,2
202447,201289,2
202447,202473,2
202447,202481,2
202447,202482,2
202447,202496,2
202447,201248,2
202447,201260,2
202447,200136,2
202447,201274,2
202447,200160,2
202447,200161,2
202447,201307,2
202447,201308,2
202447,200174,2
202447,202432,2
202447,200175,2
202447,200192,2
202447,200193,2
202447,201185,2
202447,202415,2
202447,202495,2
202447,201344,2
202447,202537,2
202447,209984,15
202466,200106,2
202466,201202,2
202466,201221,2
202466,202473,2
202466,202481,2
202466,202482,2
202466,202496,2
202466,200160,2
202466,200161,2
202466,201307,2
202466,201308,2
202466,202432,2
202466,200175,2
202466,202495,2
202466,201326,2
202466,203452,2
202466,202515,2
204418,198003,10
204418,198004,10
204418,198015,10
204418,198016,10
204418,204376,17
204418,204406,17
204418,205241,17
204418,199079,10
204418,199080,10
204418,204391,17
204418,205235,17
204418,204367,17
204418,204375,17
204418,204392,17
204418,205230,17
204418,204429,17
207138,207150,6
207138,198003,10
207138,206223,6
207138,206224,6
207138,206238,6
207138,207149,6
207138,198004,10
207138,198015,10
207138,198016,10
207138,199079,10
207138,199080,10
207138,206239,6
207138,199105,6
207138,199106,6
207138,199107,6
207138,200173,6
207138,200174,6
207138,200192,6
207138,200193,6
207138,201284,6
207138,207151,6
207138,201344,6
207138,209984,6
207138,212616,1
207138,212564,1
207138,212615,1
207138,213555,1
207150,198003,10
207150,200134,6
207150,206223,6
207150,206224,6
207150,207149,6
207150,198004,10
207150,198015,10
207150,198016,10
207150,200158,6
207150,199079,10
207150,199080,10
207150,206239,6
207150,199105,6
207150,200126,6
207150,199106,6
207150,199107,6
207150,200171,6
207150,200173,6
207150,200174,6
207150,200192,6
207150,200193,6
207150,201284,6
207150,207151,6
207150,201344,6
207150,209984,6
207150,211717,6
207150,212564,12
207150,212572,6
198003,199069,10
198003,200106,2
198003,200134,5
198003,200135,5
198003,201202,2
198003,201221,2
198003,201320,8
198003,202494,8
198003,202509,8
198003,202511,8
198003,203468,2
198003,203525,8
198003,204484,8
198003,204485,8
198003,205292,10
198003,205307,10
198003,205354,8
198003,205366,8
198003,206223,8
198003,206224,8
198003,206284,8
198003,206293,8
198003,207149,10
198003,207212,10
198003,209087,5
198003,209102,5
198003,209995,5
199069,200106,2
199069,201221,2
199069,205292,10
199069,198004,10
199069,198015,10
199069,198016,10
199069,199079,10
199069,199080,10
199069,199092,10
199069,200097,2
199069,200147,2
199069,201376,10
199069,201377,10
199069,201387,10
199069,201388,10
199069,202557,10
199069,202594,10
199069,203544,10
199069,205308,10
199069,206211,10
199069,206325,10
199069,206326,10
200106,203468,2
200106,198004,2
200106,198015,2
200106,198016,2
200106,203478,2
200106,200148,2
200106,201289,2
200106,202473,2
200106,202481,2
200106,202482,2
200106,202496,2
200106,200118,2
200106,201248,2
200106,201260,2
200106,199079,2
200106,199080,2
200106,200136,2
200106,201274,2
200106,199092,2
200106,200160,2
200106,200161,2
200106,201307,2
200106,201308,2
200106,206239,2
200106,200112,2
200106,200119,2
200106,201235,2
200106,201245,2
200106,201246,2
200106,201256,2
200106,201257,2
200106,200097,2
200106,200174,2
200106,200192,2
200106,200193,2
200106,201344,2
200134,209102,5
200134,198004,5
200134,198013,5
200134,198015,5
200134,198016,5
200134,198023,5
200134,199079,5
200134,199080,5
200134,199089,5
200134,199090,5
200134,199091,5
200134,206239,6
200134,206240,6
200134,207164,6
200134,207165,6
200134,208143,6
200134,200112,6
200134,200119,6
200134,200126,6
200134,200145,6
200134,201235,6
200134,201258,6
200134,201273,6
200134,201288,6
200134,201306,6
200134,201325,6
200134,201342,6
200134,207201,9
200134,201376,6
200134,201377,6
200134,202557,6
200134,206268,6
200134,207179,6
200134,207180,6
200135,198004,5
200135,198013,5
200135,198015,5
200135,198016,5
200135,198023,5
200135,199079,5
200135,199080,5
200135,199089,5
200135,199090,5
200135,199091,5
200135,200119,6
200135,201376,6
200135,201377,6
200135,202557,6
201202,198004,2
201202,198015,2
201202,198016,2
201202,204406,2
201202,200148,2
201202,201289,2
201202,202473,2
201202,202481,2
201202,202482,2
201202,202496,2
201202,199079,2
201202,199080,2
201202,200136,2
201202,201274,2
201202,199092,2
201202,200160,2
201202,200161,2
201202,201307,2
201202,201308,2
201202,206239,2
201202,200097,2
201202,200174,2
201202,200192,2
201202,200193,2
201202,202495,2
201202,201344,2
201221,203468,2
201221,198004,2
201221,198015,2
201221,198016,2
201221,203478,2
201221,200148,2
201221,201289,2
201221,202473,2
201221,202481,2
201221,202482,2
201221,202496,2
201221,200118,2
201221,201248,2
201221,201260,2
201221,199079,2
201221,199080,2
201221,200136,2
201221,201274,2
201221,199092,2
201221,200160,2
201221,200161,2
201221,201307,2
201221,201308,2
201221,206239,2
201221,200112,2
201221,200119,2
201221,201235,2
201221,201245,2
201221,201246,2
201221,201256,2
201221,201257,2
201221,200097,2
201221,200174,2
201221,200192,2
201221,200193,2
201221,201344,2
201320,198004,8
201320,198015,8
201320,198016,8
201320,208165,24
201320,208182,24
201320,199079,8
201320,199080,8
201320,202534,24
201320,201269,8
201320,205330,8
201320,205340,8
201320,202471,8
201320,203490,8
201320,203499,8
201320,203489,8
201320,203589,24
201320,203606,24
201320,203607,24
201320,204519,24
201320,204532,24
201320,205368,24
201320,205386,24
201320,205400,24
201320,206295,24
201320,206304,24
201320,206322,24
201320,206323,24
201320,207222,24
201320,207223,24
201320,208196,24
202494,202509,8
202494,204437,8
202494,204484,8
202494,206284,8
202494,198004,8
202494,198015,8
202494,198016,8
202494,199079,8
202494,199080,8
202494,206239,8
202494,202508,8
202494,206283,8
202494,204483,8
202494,202510,8
202494,203523,8
202494,201284,8
202494,202471,8
202494,203490,8
202494,203499,8
202494,203489,8
202494,203510,8
202494,203562,8
202494,204523,9
202494,205368,9
202494,205370,9
202494,205386,9
202494,205401,9
202494,205402,9
202494,206295,9
202494,206304,9
202494,206324,9
202494,206325,9
202494,206326,9
202494,207183,8
202494,208164,8
202509,203525,8
202509,204437,8
202509,204484,8
202509,206284,8
202509,198004,8
202509,198015,8
202509,198016,8
202509,199079,8
202509,199080,8
202509,201285,8
202509,202508,8
202509,203541,8
202509,203561,8
202509,206272,8
202509,206283,8
202509,204483,8
202509,201301,8
202509,201319,8
202509,207198,8
202509,203523,8
202509,204459,8
202509,201302,8
202509,202471,8
202509,203490,8
202509,203499,8
202509,203489,8
202509,203562,8
202509,207183,8
202509,208164,8
202511,207212,24
202511,198004,8
202511,198015,8
202511,198016,8
202511,208165,24
202511,208182,24
202511,199079,8
202511,199080,8
202511,202534,24
202511,201269,8
202511,205330,8
202511,205340,8
202511,202471,8
202511,203490,8
202511,203499,8
202511,203489,8
202511,203587,24
202511,203588,24
202511,203589,24
202511,203606,24
202511,203607,24
202511,204501,24
202511,204519,24
202511,204532,24
202511,205367,24
202511,205368,24
202511,205386,24
202511,205400,24
202511,205401,24
202511,205402,24
202511,206295,24
202511,206304,24
202511,206307,24
202511,206322,24
202511,206323,24
202511,206324,24
202511,207183,8
202511,207213,24
202511,207222,24
202511,207223,24
202511,207225,24
202511,207237,24
202511,208196,24
203468,198004,2
203468,198015,2
203468,198016,2
203468,203478,2
203468,202473,2
203468,202481,2
203468,202482,2
203468,202496,2
203468,199079,2
203468,199080,2
203468,201185,2
203468,202415,2
203468,202495,2
203468,201344,2
203468,203452,2
203468,201376,2
203468,204367,2
203468,204375,2
203468,201377,2
203468,201387,2
203468,201388,2
203468,204364,2
203468,202557,2
203468,202594,2
203525,204437,8
203525,206284,8
203525,198004,8
203525,198015,8
203525,198016,8
203525,199079,8
203525,199080,8
203525,199106,8
203525,202508,8
203525,203541,8
203525,199107,8
203525,203561,8
203525,206272,8
203525,206283,8
203525,200207,8
203525,202551,8
203525,203540,8
203525,200208,8
203525,201301,8
203525,201319,8
203525,207198,8
203525,201269,8
203525,206168,8
203525,201302,8
203525,205330,8
203525,205340,8
203525,201284,8
203525,202471,8
203525,203490,8
203525,201360,8
203525,203499,8
203525,203489,8
203525,207183,8
203525,208164,8
204437,207164,6
204437,205320,8
204437,203541,8
204437,205306,8
204437,204483,8
204437,202510,8
204437,207198,8
204437,206168,8
204437,202471,8
204437,203490,8
204437,204474,10
204437,204487,10
204437,214513,8
204437,214506,8
204484,207212,24
204484,198004,8
204484,198015,8
204484,198016,8
204484,199079,8
204484,199080,8
204484,202534,24
204484,206283,8
204484,202551,8
204484,203542,24
204484,204483,8
204484,201269,8
204484,203543,24
204484,203563,24
204484,203587,24
204484,204501,24
204484,205367,24
204484,205368,24
204484,205386,24
204484,205390,24
204484,206295,24
204484,206304,24
204484,206308,24
204484,206309,24
204484,206325,24
204484,206326,24
204484,207183,8
204484,207213,24
204484,207226,24
204484,207227,24
204484,207239,24
204484,207240,24
204484,208212,24
204484,208223,24
204484,208224,24
204484,208225,24
204485,207212,24
204485,198004,8
204485,198015,8
204485,198016,8
204485,199079,8
204485,199080,8
204485,202513,24
204485,207201,24
204485,202534,24
204485,206283,8
204485,203542,24
204485,204483,8
204485,201269,8
204485,203543,24
204485,203563,24
204485,203587,24
204485,204501,24
204485,205367,24
204485,205368,24
204485,205386,24
204485,205390,24
204485,206295,24
204485,206304,24
204485,206308,24
204485,206309,24
204485,206325,24
204485,206326,24
204485,207183,8
204485,207213,24
204485,207226,24
204485,207227,24
204485,207239,24
204485,207240,24
204485,208212,24
204485,208223,24
204485,208224,24
204485,208225,24
205292,198004,10
205292,198015,10
205292,198016,10
205292,204376,17
205292,205241,17
205292,205242,17
205292,199079,10
205292,199080,10
205292,205236,17
205292,206168,17
205292,206172,17
205292,205231,17
205292,205253,17
205292,206178,17
205292,204407,17
205292,205266,17
205292,206175,17
205292,205291,17
205292,205322,17
205307,198004,10
205307,198015,10
205307,198016,10
205307,204376,17
205307,205241,17
205307,205242,17
205307,199079,10
205307,199080,10
205307,205236,17
205307,206168,17
205307,206172,17
205307,204392,17
205307,205231,17
205307,205253,17
205307,206178,17
205307,204407,17
205307,205266,17
205307,206175,17
205307,205265,17
205307,205277,17
205307,205278,17
205307,205291,17
205354,207212,24
205354,198004,8
205354,198015,8
205354,198016,8
205354,199079,8
205354,199080,8
205354,202513,24
205354,207201,24
205354,202534,24
205354,206283,8
205354,203542,24
205354,204483,8
205354,201269,8
205354,203543,24
205354,203563,24
205354,203587,24
205354,204501,24
205354,205367,24
205354,205368,24
205354,205386,24
205354,205390,24
205354,206295,24
205354,206304,24
205354,206308,24
205354,206309,24
205354,206325,24
205354,206326,24
205354,207183,8
205354,207213,24
205354,207226,24
205354,207227,24
205354,207239,24
205354,207240,24
205354,208212,24
205354,208223,24
205354,208224,24
205354,208225,24
205366,207212,24
205366,198004,8
205366,198015,8
205366,198016,8
205366,199079,8
205366,199080,8
205366,202513,24
205366,207201,24
205366,202533,24
205366,202534,24
205366,203542,24
205366,204483,8
205366,201301,8
205366,201319,8
205366,201269,8
205366,201284,8
205366,202471,8
205366,203543,24
205366,201376,8
205366,201377,8
205366,202557,8
205366,203563,24
205366,205368,24
205366,205386,24
205366,205390,24
205366,206295,24
205366,206304,24
205366,206308,24
205366,206309,24
205366,207183,8
205366,207213,24
205366,207222,24
205366,207223,24
205366,207226,24
205366,207227,24
205366,208212,24
205366,208223,24
205366,208224,24
206223,206224,6
206223,206238,6
206223,207149,6
206223,198004,8
206223,198015,8
206223,198016,8
206223,200159,6
206223,199078,6
206223,199079,8
206223,199080,8
206223,199088,6
206223,199092,6
206223,207164,6
206223,207165,6
206223,208143,6
206223,200174,6
206223,200192,6
206223,200193,6
206223,207151,6
206223,202405,12
206223,203423,12
206223,207181,6
206223,207182,6
206223,209984,6
206223,211724,6
206223,212581,6
206224,206238,6
206224,207149,6
206224,198004,8
206224,198015,8
206224,198016,8
206224,200159,6
206224,199078,6
206224,199079,8
206224,199080,8
206224,199088,6
206224,199092,6
206224,207164,6
206224,207165,6
206224,208143,6
206224,200174,6
206224,200192,6
206224,200193,6
206224,207151,6
206224,202405,12
206224,203423,12
206224,207181,6
206224,207182,6
206224,206254,6
206224,206268,6
206224,209984,6
206224,212616,1
206224,212615,1
206224,213555,1
206238,207149,6
206238,200158,6
206238,200159,6
206238,199078,6
206238,199088,6
206238,199092,6
206238,207164,6
206238,207165,6
206238,208143,6
206238,200174,6
206238,200192,6
206238,200193,6
206238,201301,8
206238,201319,8
206238,201322,6
206238,201323,6
206238,207151,6
206238,201344,6
206238,207181,6
206238,207182,6
206238,210064,6
206238,209984,6
206284,207212,24
206284,198004,8
206284,198015,8
206284,198016,8
206284,199079,8
206284,199080,8
206284,202508,8
206284,202513,24
206284,203561,8
206284,200206,8
206284,200217,24
206284,200218,8
206284,201375,24
206284,202551,8
206284,203540,8
206284,203542,24
206284,204483,8
206284,207198,8
206284,201269,8
206284,203523,8
206284,204459,8
206284,205330,8
206284,205340,8
206284,201284,8
206284,202471,8
206284,203543,24
206284,201376,8
206284,201377,8
206284,202557,8
206284,203563,24
206284,207100,8
206284,205368,24
206284,205386,24
206284,205390,24
206284,206295,24
206284,206304,24
206284,206308,24
206284,206309,24
206284,207183,8
206284,207213,24
206284,207222,24
206284,207223,24
206284,207226,24
206284,207227,24
206284,208212,24
206284,208223,24
206284,208224,24
206293,207212,24
206293,198004,8
206293,198015,8
206293,198016,8
206293,199079,8
206293,199080,8
206293,202513,24
206293,207201,24
206293,202533,24
206293,202534,24
206293,203561,8
206293,203542,24
206293,204483,8
206293,201301,8
206293,201319,8
206293,201269,8
206293,201284,8
206293,202471,8
206293,203543,24
206293,201376,8
206293,201377,8
206293,202557,8
206293,203563,24
206293,205368,24
206293,205386,24
206293,205390,24
206293,206295,24
206293,206304,24
206293,206308,24
206293,206309,24
206293,207183,8
206293,207213,24
206293,207222,24
206293,207223,24
206293,207226,24
206293,207227,24
206293,208212,24
206293,208223,24
206293,208224,24
207149,198004,10
207149,198015,10
207149,198016,10
207149,200159,6
207149,199078,6
207149,199079,10
207149,199080,10
207149,199088,6
207149,206239,6
207149,207164,6
207149,206255,6
207149,199106,6
207149,205306,6
207149,199107,6
207149,200174,6
207149,200192,6
207149,200193,6
207149,201322,6
207149,201323,6
207149,201284,6
207149,207151,6
207149,201344,6
207149,209984,6
207212,198004,10
207212,198015,10
207212,198016,10
207212,208165,24
207212,208182,24
207212,209119,24
207212,199079,10
207212,199080,10
207212,201285,24
207212,201245,24
207212,201256,24
207212,201257,24
207212,202512,24
207212,202513,24
207212,203541,24
207212,207201,24
207212,202533,24
207212,202534,24
207212,201303,24
207212,202535,24
207212,203542,24
207212,201270,24
207212,201322,24
207212,201271,24
207212,201272,24
207212,201284,24
207212,201321,24
207212,202554,24
207212,201387,10
207212,201388,10
207212,204364,24
207212,202555,24
207212,202593,10
207212,202594,10
207212,202607,10
207212,203562,24
207212,203587,24
207212,203588,24
207212,203589,24
207212,204501,24
207212,205367,24
207212,205368,24
207212,205386,24
207212,206294,24
207212,206295,24
207212,206304,24
207212,207213,24
207212,207226,24
207212,207227,24
207212,207239,24
207212,207240,24
207212,208164,24
207212,208196,24
207212,208225,24
209087,198004,5
209087,198015,5
209087,198016,5
209087,200158,5
209087,200118,5
209087,199079,5
209087,199080,5
209087,199092,5
209087,199105,5
209087,199106,5
209087,199107,5
209087,200171,5
209087,200173,5
209087,200189,5
209087,200205,5
209087,200207,5
209087,200208,5
209087,201360,5
209087,201387,9
209087,201388,9
209087,202594,9
209087,202605,5
209087,202606,5
209087,203591,5
209087,204522,9
209087,204532,5
209087,204533,9
209087,204534,9
209087,205400,5
209087,206307,5
209087,206322,5
209087,206323,5
209087,206325,9
209087,207215,5
209087,207225,5
209087,207237,5
209087,207238,5
209087,208210,5
209087,208212,5
209087,208223,5
209087,208224,5
209087,209133,5
209087,209134,5
209087,209150,5
209087,210050,5
209087,210051,5
209102,198004,5
209102,198015,5
209102,198016,5
209102,208165,24
209102,208182,24
209102,199079,5
209102,199080,5
209102,201341,24
209102,201271,24
209102,201272,24
209102,202574,24
209102,202575,24
209102,202589,24
209102,202590,24
209102,202591,24
209102,205226,24
209102,207222,24
209102,207223,24
209102,207239,24
209102,207240,24
209102,208196,24
209102,208212,24
209102,208213,24
209102,208214,24
209102,208223,24
209102,208224,24
209102,208225,24
209102,209150,5
209102,209154,24
209995,198004,5
209995,198015,5
209995,198016,5
209995,200158,5
209995,200118,5
209995,199079,5
209995,199080,5
209995,199092,5
209995,199105,5
209995,199106,5
209995,199107,5
209995,200171,5
209995,200173,5
209995,200189,5
209995,200205,5
209995,200207,5
209995,200208,5
209995,201360,5
209995,201387,9
209995,201388,9
209995,202594,9
209995,202605,5
209995,202606,5
209995,203591,5
209995,204522,9
209995,204532,5
209995,204533,9
209995,204534,9
209995,205400,5
209995,206307,5
209995,206322,5
209995,206323,5
209995,206325,9
209995,207215,5
209995,207225,5
209995,207237,5
209995,207238,5
209995,208210,5
209995,208212,5
209995,208223,5
209995,208224,5
209995,209133,5
209995,209134,5
209995,209150,5
209995,210050,5
209995,210051,5
198023,200158,5
198023,200159,5
200158,199089,5
200158,199090,5
200158,206239,6
200158,206240,6
200158,207164,6
200158,207165,6
200158,208143,6
200158,200112,6
200158,200119,6
200158,200126,6
200158,200145,6
200158,201235,6
200158,201245,6
200158,201246,6
200158,201256,6
200158,201257,6
200158,201258,6
200158,201273,6
200158,206255,6
200158,201288,6
200158,201306,6
200158,201325,6
200158,201342,6
200159,208165,24
200159,199089,5
200159,199090,5
200159,207164,6
200159,200119,6
200159,200126,6
200159,200145,6
200159,206255,6
203478,203452,2
203478,203512,2
203478,204367,2
203478,204375,2
203478,203501,2
203478,204364,2
204376,205241,17
204376,205242,17
204376,201269,17
204376,205235,17
204376,205236,17
204376,206168,17
204376,206172,17
204376,204392,17
204376,205230,17
204376,205231,17
204376,205253,17
204376,204407,17
204376,205266,17
204376,204429,17
204376,203544,17
204376,204449,17
204376,205265,17
204376,205277,17
204376,205278,17
204376,205291,17
204376,204474,17
204376,204487,17
204376,204522,9
204376,204523,17
204376,204533,9
204376,204534,9
204376,205225,17
204376,205226,17
204376,205308,17
204376,206211,17
204406,205241,17
204406,202432,2
204406,205235,17
204406,205230,17
204406,204449,17
204406,204361,2
205241,205242,17
205241,201269,17
205241,205235,17
205241,205236,17
205241,206168,17
205241,206172,17
205241,204392,17
205241,205230,17
205241,205231,17
205241,205253,17
205241,204407,17
205241,205266,17
205241,204429,17
205241,203544,17
205241,204439,17
205241,205265,17
205241,205277,17
205241,205278,17
205241,205291,17
205241,204474,17
205241,204487,17
205241,204522,9
205241,204523,17
205241,204533,9
205241,204534,9
205241,205226,17
205241,205308,17
205241,206211,17
205242,201269,17
205242,205235,17
205242,205236,17
205242,206168,17
205242,206172,17
205242,204392,17
205242,205230,17
205242,205231,17
205242,205253,17
205242,206178,17
205242,206179,17
205242,206187,17
205242,206188,17
205242,204407,17
205242,205266,17
205242,203544,17
205242,205265,17
205242,205277,17
205242,205278,17
205242,205291,17
205242,204474,17
205242,204487,17
205242,204522,9
205242,204523,17
205242,204533,9
205242,204534,9
205242,205226,17
205242,205322,17
205242,205308,17
205242,206211,17
200148,201248,2
200148,201260,2
200148,200136,2
200148,201274,2
200148,199092,2
200148,202432,2
200148,200175,2
200148,201344,2
201289,201248,2
201289,201260,2
201289,200136,2
201289,201274,2
201289,199092,2
201289,202432,2
201289,200175,2
201289,201344,2
202473,204391,2
202473,202432,2
202473,201185,2
202473,202415,2
202473,201326,2
202473,203452,2
202473,204367,2
202473,204375,2
202473,202515,2
202473,202537,2
202473,204364,2
202481,202432,2
202481,201326,2
202481,203452,2
202481,202515,2
202482,202432,2
202482,201326,2
202482,203452,2
202482,202515,2
202496,202432,2
202496,201326,2
202496,201344,2
202496,203452,2
202496,202405,12
202496,203423,12
202496,202515,2
202496,204361,2
202496,205220,2
200118,201376,6
200118,201377,6
200118,202557,6
201248,199080,2
201248,199092,2
201248,200160,2
201248,200161,2
201248,201307,2
201248,201308,2
201248,200147,2
201248,200174,2
201248,200175,2
201248,200192,2
201248,200193,2
201248,201344,2
201260,199080,2
201260,199092,2
201260,200160,2
201260,200161,2
201260,201307,2
201260,201308,2
201260,200147,2
201260,200174,2
201260,200175,2
201260,200192,2
201260,200193,2
201260,201344,2
199076,200145,6
199076,204474,9
199076,204487,9
199078,208165,24
199078,208182,24
208165,199088,24
208165,201244,24
208165,201245,24
208165,202512,24
208165,202513,24
208165,203541,24
208165,200171,24
208165,207201,24
208165,201341,24
208165,202533,24
208165,202534,24
208165,201340,24
208165,203542,24
208165,201322,24
208165,201323,24
208165,202514,24
208165,201357,24
208165,202574,24
208165,202575,24
208165,202589,24
208165,202590,24
208165,202591,24
208165,202605,24
208165,202606,24
